object_id,chi_sq_g,chi_sq_all
1444588,45.338946622396186,177.41444315329258
1434628,26.736696126317028,193.35143101024403
1406180,448.6894023685613,370.9474304734082
1464797,23.335345908825623,51.37796374914175
1439174,36.15332646223444,97.24419150956604
1425777,26.93536227755148,69.44321064067645
1420019,27.038721685559096,72.51941252738445
1440917,18.55464826286125,42.76112252839085
1463575,21.694385161637584,74.1277352717258
1392388,58.30137589263372,128.88316570917837
1418623,280.420951390417,819.4973690154943
1464325,59.49813051359887,155.63411261705113
1421036,112.06578372485488,269.33131996147523
1437258,36.66672069494098,122.201008753613
1445465,191.3796757357212,605.6235516375622
1438683,439.42083444135386,1799.8980873183564
1397463,50.74213482370919,160.68882658032686
1423105,109.427123907441,241.76757991739615
1435677,51.6106383631906,101.04029418605384
1404226,290.7802969004435,799.4053658034571
1417160,830.1694770521775,881.96678440096
1396330,23.71412042517024,50.37691145207506
1428907,91.97619119941808,190.68452726253977
1418171,105.72051170958652,275.52352118441365
