object_id,sdss_name,apparent_mag_2500,apparent_mag_2500_err,f_host_4200,alpha_lambda,alpha_lambda_err,redchi,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,apparent_mag_i,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,idx,objectId,RA_w,DEC_w,sep_arcsec
1391093,024220.73-002059.7,20.808010673921338,0.0038130850750928,-99.0,-0.9744022335611736,0.0156879925255882,0.7008622448164925,40.58641218473493,-0.3499324119746458,024220.73-002059.7,0.6841972391558762,45.63129424343212,0.0024903265305269,44.91948701439093,0.0024903265305269,-24.013505446843872,17.80887222290039,19.540747,0.6841972391558762,45.63129424343212,0.0024903265305269,133408,1391093,40.58641218473493,-0.3499324119746458,0.0
1390992,024234.93-010351.9,21.6313885629149,0.0,-99.0,-0.8661062627694118,0.0,0.5818643784222405,40.64556650788239,-1.0644364440460643,024234.93-010351.9,1.3718820136499292,46.232995225968565,0.0028281225000128,45.521187996927374,0.0028281225000128,-25.300524567385924,15.676667213439941,19.84505,1.3718820136499292,46.232995225968565,0.0028281225000128,133513,1390992,40.64556650788239,-1.0644364440460643,0.0
1390942,024242.51-002212.9,22.575879759927965,0.0092664207527626,-99.0,-1.8805686429683812,0.0334687372679352,0.4811834763763268,40.6771640812489,-0.3702539530592078,024242.51-002212.9,1.905080987236006,46.19840927060026,0.008425824874255,45.48660204155907,0.008425824874255,-25.3155804672329,7.215649604797363,20.774199,1.905080987236006,46.19840927060026,0.008425824874255,133566,1390942,40.6771640812489,-0.3702539530592078,0.0
1390860,024256.93-001558.1,22.44140489018003,0.0010825987843521,-99.0,-1.592903318201308,0.0039615363546497,0.4214038518457661,40.737209962048674,-0.2661482868638455,024256.93-001558.1,0.9455286004127744,45.393453312598076,0.010033785812606,44.681646083556885,0.010033785812606,-23.790147557374187,5.465958118438721,20.366564,0.9455286004127744,45.393453312598076,0.010033785812606,133656,1390860,40.737209962048674,-0.2661482868638455,0.0
1390858,024257.20-004549.5,23.000424617442725,0.042412895468793,-99.0,-1.9416971632682536,0.1267353116045104,0.3706138772836483,40.738361,-0.763752,024257.20-004549.5,1.7731087269866461,45.86933325619932,0.0252031541273467,45.15752602715813,0.0252031541273467,-25.13480853849777,2.2136447429656982,20.60201,1.7731087269866461,45.86933325619932,0.0252031541273467,133658,1390858,40.738361,-0.763752,0.0
1390847,024259.00-001038.3,21.77748009486344,0.0251768669354923,0.0665268116051521,-1.2448414048420018,0.0487838591834457,0.2499307552864486,40.745868,-0.177313,024259.00-001038.3,0.732397657956204,45.28237627125756,0.0102941865148764,44.57056904221637,0.0102941865148764,-23.630677591983158,3.498655080795288,20.150877,0.732397657956204,45.28237627125756,0.0102941865148764,133669,1390847,40.745868,-0.177313,0.0
1390837,024300.45-003030.2,22.08395586420537,0.0053976274032851,-99.0,-1.312591907441309,0.0140198380152701,0.3320088599259861,40.75190756694468,-0.5083927907038522,024300.45-003030.2,1.0174907263431612,45.581511557078635,0.0054073391740132,44.86970432803744,0.0054073391740132,-24.634761829229742,7.649526119232178,19.698772,1.0174907263431612,45.581511557078635,0.0054073391740132,133679,1390837,40.75190756694468,-0.5083927907038522,0.0
1390830,024300.83-001055.3,22.706686939884317,0.0155059819659975,-99.0,-1.8702256119599785,0.0372519134731972,0.5566862211832991,40.753486308990034,-0.1820332191029262,024300.83-001055.3,2.0001183804045373,46.17606141574606,0.0045298308456658,45.46425418670487,0.0045298308456658,-25.608333357457155,8.319540977478027,20.26898,2.0001183804045373,46.17606141574606,0.0045298308456658,133686,1390830,40.753486308990034,-0.1820332191029262,0.0
1390798,024306.67-002531.4,22.10580640613683,0.004619525440086,-99.0,-1.1631410944911846,0.0234414739563673,0.415513939255779,40.77781767491979,-0.4253958006888835,024306.67-002531.4,1.2771369965979116,45.8921158892156,0.0067427159116491,45.18030866017441,0.0067427159116491,-25.455982893458074,7.6165547370910645,19.296024,1.2771369965979116,45.8921158892156,0.0067427159116491,133720,1390798,40.77781767491979,-0.4253958006888835,0.0
1390747,024315.63-002032.3,21.504935478313747,0.0055469515906025,-99.0,-1.5595833439060538,0.0194400756487792,0.3813757939767948,40.81512637276087,-0.3423121689942842,024315.63-002032.3,0.8084427322740008,45.476053883980434,0.0035477510674617,44.76424665493924,0.0035477510674617,-23.6001405121148,10.017908096313477,20.31041,0.8084427322740008,45.476053883980434,0.0035477510674617,133772,1390747,40.81512637276087,-0.3423121689942842,0.0
1390677,024325.97-003145.2,26.8629915285776,0.4118024147111754,-99.0,-4.977810891992426,0.0150932070895226,62.19437122610702,40.85822474257225,-0.5292315363362673,024325.97-003145.2,3.451499968000931,46.7400564539634,0.0043081701041103,0.0,-1.0,-27.855852311259415,7.376933574676514,19.382235,3.451499968000931,46.7400564539634,0.0043081701041103,133849,1390677,40.85822474257225,-0.5292315363362673,0.0
