i,object_id,sdss_name,z,log_lbol,log_lbol_err,log_tau_rest,log_tau_rest_err,log_sigma,log_sigma_err,log_jitter,magerrs_mean
81,1444261,000151.29-004454.5,1.168266901069135,45.41122301157983,0.0092913751276562,2.902086881898377,0.5949161030239241,[-1.01494978 -0.69062272 -0.64629807],[0.30295535 0.37726368 0.38722992],[-15.42438725  -2.47963066  -9.44265164],[0.1850921  0.14099362 0.11503865]
82,1444263,000151.10-000030.7,1.3638140009954096,44.82395943464393,0.0723621285793321,2.8253768394369336,0.4813564277551003,[-0.48312727 -0.51510018 -0.30098528],[0.21038057 0.22229815 0.22614771],[-15.11949407  -2.0156305  -16.15029005],[0.21538979 0.18756935 0.16294222]
83,1444271,000149.33+005731.6,1.2068317788097385,45.67245946660195,0.008951371530987,2.071755339287023,0.2182805458968315,[-0.59911501 -0.73847218 -0.77777808],[0.08919825 0.0906115  0.09922595],[-13.50579617 -13.29440375 -11.21936701],[0.13596387 0.1162984  0.13271072]
84,1444280,000146.95-010015.8,2.901541412071968,46.09095597963485,0.0124714429752863,0.137552467336519,1.10076132091374,[-0.41743549 -1.11937503 -1.52430575],[0.07352751 0.39642322 0.63889394],[-5.5411037  -5.06023812 -6.71790255],[0.24438418 0.19502026 0.15465412]
85,1444281,000146.95+001428.9,2.157355145393109,46.51488075108426,0.0044809935523808,2.533969791189856,0.4081466767132655,[-0.59397186 -0.60279607 -0.72278323],[0.18683186 0.18809004 0.19306976],[-14.61180827 -10.55599261 -17.14221914],[0.11349438 0.11672128 0.12542389]
86,1444283,000146.74+003958.6,2.8950905778254814,46.9616471824963,0.0022602529916966,2.1775074752984747,0.3549803808723774,[-0.9526028  -0.88026538 -0.95144191],[0.15812877 0.16333738 0.17036653],[ -2.41485724  -8.58442965 -10.56999484],[0.09083899 0.07979247 0.08322092]
87,1444290,000145.64-011026.9,1.059249515094326,45.09590535557537,0.0128369208867624,1.2277947543634098,0.2987707903633073,[-1.18360649 -0.43722815 -0.58060841],[0.21521746 0.31752144 0.36660609],[ -5.6563943   -8.78763966 -11.84884277],[0.22675741 0.19072982 0.14584496]
88,1444293,000144.46+010350.5,1.0388446659762838,44.70541527651447,0.0349106910921861,1.2079186909953292,0.2778346029499557,[-0.3220257  -0.44401897 -0.23749287],[0.09292899 0.12774719 0.16785828],[-11.72226577 -14.61775279 -17.23749004],[0.25845862 0.24195122 0.21538414]
89,1444295,000144.28-002039.3,2.739695310592652,45.703416614944274,0.0256426990321934,-0.2788360058233328,1.6634444652364286,[-60.51932455  -1.21678985  -1.73122049],[1.20269063 1.45666652 1.4367168 ],[-16.83507353 -14.34932202  -7.21524323],[0.2106819  0.1949228  0.16939855]
90,1444296,000143.93+005831.4,1.5465337426095875,45.87968200584226,0.0044808954576573,1.2556023895629935,0.221319045540129,[-0.81039717 -0.93699956 -0.97880417],[0.08673972 0.12072543 0.18550163],[-11.6529543  -11.16015923 -13.8017623 ],[0.22563388 0.18716645 0.16407096]
91,1444297,000143.72-005429.0,1.0070363107150273,44.892726403892674,0.01939605670686,2.6184311309366115,0.5663765336685869,[-0.25836779 -0.75493138 -0.24601938],[0.19337195 0.28020286 0.22094382],[ -7.36858301 -10.54736638  -9.16942921],[0.22557264 0.22169288 0.18578584]
92,1444298,000143.46-002816.6,2.570569411233136,46.05629909674841,0.0045567586219128,1.3123574130810716,0.3081532241954116,[-1.12896234 -0.62420941 -0.3758369 ],[0.24181501 0.34418915 0.37105501],[-14.55566697 -16.87756377  -5.79260011],[0.22814386 0.19638435 0.15831902]
93,1444302,000141.92-011339.6,1.9817792939243688,45.949115422382455,0.0106767316557316,1.712256097552033,0.3642028179438064,[-0.60018735 -0.59207601 -0.59693879],[0.10169397 0.11583923 0.13622232],[-9.22598068 -8.39557553 -7.21881786],[0.1716614  0.15689399 0.14002702]
94,1444305,000141.43+002356.3,0.9352212607540044,45.76579557053428,0.0025351383102254,3.018536568163763,0.5869366450129887,[-0.515024   -0.55959788 -0.58581308],[0.26962969 0.27043373 0.27318296],[ -9.44526513 -10.15437474  -3.84346607],[0.09625378 0.0849338  0.07558361]
95,1444307,000141.33-001740.0,2.461395153902621,46.46005569811957,0.0047170267945411,2.6720251261837777,0.4242135962012807,[-0.71135975 -0.70253906 -0.63030803],[0.19606721 0.1986652  0.20194606],[-7.5627424  -5.2687588  -3.25286051],[0.09503183 0.09376091 0.0881302 ]
96,1444308,000141.28+003842.5,1.7182892366292268,45.35215368857729,0.0158288962107633,3.141924827695584,0.610455867333128,[-0.41535817 -0.61067235 -0.15655267],[0.27061984 0.31760731 0.31091607],[ -1.57627757  -5.77255654 -10.93113922],[0.23995839 0.23529751 0.17989084]
98,1444319,000138.87-000543.6,0.816821950470189,44.9638913902479,0.0078915159217203,0.2562980242707189,1.5038629466418991,[-0.99766734 -0.94405951 -0.48808192],[0.21302014 0.33114596 0.32565574],[-14.01922904  -7.90642959 -14.32964443],[0.22117542 0.18910744 0.16559416]
99,1444321,000138.48+005709.4,1.6402623834435437,45.58276136179233,0.0135584671069608,2.0316475448605065,0.4430532691862987,[-0.6571746  -0.62371524 -0.85700958],[0.1394429  0.16995176 0.30869935],[-11.31127455  -1.9213413   -7.48875772],[0.21734344 0.21373442 0.15700727]
0,1444322,000138.40+004030.3,1.4408294551155567,45.50024477854937,0.0148785163245719,2.524844234345516,0.5015909425817413,[-0.56652322 -0.51530736 -0.42745374],[0.18421025 0.20280266 0.20874358],[ -7.10131424 -14.67931039 -16.14357547],[0.20258353 0.1741823  0.1528298 ]
1,1444323,000137.61+002036.6,0.8492537474399123,44.79870074376494,0.0180419765938992,3.362529087689814,0.579026864389119,[-0.25850932 -0.32406601 -0.26749223],[0.2536945  0.26058561 0.26018322],[-15.12230428  -1.65076464 -16.15858427],[0.21037895 0.20507457 0.18185655]
2,1444328,000136.94+003350.9,1.0629347604071548,45.09746738145645,0.0124722027363226,3.022930085347116,0.5497194983240417,[-0.50025149 -0.59100678 -0.26391606],[0.19183222 0.21008877 0.20926503],[-15.08698224 -11.17264787  -7.43522292],[0.23349419 0.20958681 0.19214581]
3,1444330,000136.52+000313.8,3.537578696026305,46.543080329672414,0.0244589026725492,2.300511274902336,0.4335681448802994,[-0.76554571 -0.83875525 -0.7132744 ],[0.23509494 0.3056675  0.3056178 ],[-11.2623866   -2.16492497  -7.50627225],[0.22490223 0.16517757 0.15406978]
4,1444331,000136.01+011323.7,2.634954671394014,45.631203143665466,0.028445488985735,0.0389600778240179,0.5104876863985135,[-0.36467873 -0.76425161 -0.45580056],[0.07624546 0.17439052 0.17160403],[-11.73342141 -14.6098399  -17.25226243],[0.25509355 0.22380036 0.18655907]
5,1444335,000135.51-004206.8,3.568429488846934,47.10487742781487,0.0044520007501738,1.2139123008212809,0.7896058784263305,[-1.35924296 -1.19495646 -1.08764618],[0.32440941 0.43862797 0.44542359],[-12.50716013  -8.50622664 -16.31905737],[0.0878927  0.04201913 0.04350562]
6,1444337,000134.74+005952.1,1.883467762707392,45.73362864918019,0.009128799021262,1.377401130994424,0.2321081792561349,[-0.84351251 -0.62248585 -1.15739818],[0.11731433 0.16795064 0.31722905],[-11.20481986  -1.97240965  -7.49310514],[0.2177181  0.21119602 0.15225524]
7,1444338,000134.71-003103.6,0.2457864855514722,44.79853315705354,0.0032661782758864,0.426156243573509,0.9292668193232636,[-1.05381158 -1.08172744 -0.84108947],[0.07109709 0.11058167 0.11423552],[-14.55564417 -16.87677231  -2.5653974 ],[0.12547728 0.0630044  0.04907832]
8,1444341,000134.20-005014.6,1.132749411401477,45.21006734358847,0.0095644556587686,2.316808863113545,0.3284235677262552,[-0.4061475  -0.46035415 -0.36759454],[0.11591372 0.13040035 0.13845   ],[-11.28591891  -4.9375892   -7.46900251],[0.21792454 0.16177043 0.15628738]
9,1444342,000133.70-000630.6,2.053491572660589,46.33045634714786,0.004108659144137,2.8474269714195835,0.5192765036469513,[-0.59533368 -0.56754494 -0.48660561],[0.25141338 0.25570858 0.2602243 ],[-14.29598585 -11.95961291  -8.62977235],[0.12145901 0.11989614 0.1144375 ]
10,1444344,000133.67+003712.1,1.7532532475371214,45.58435298980866,0.0071867125511566,3.19231148867494,0.7571323725933419,[-0.6501847  -0.70242731 -0.30561059],[0.29272388 0.32780388 0.32879069],[-16.26981749 -10.92763365  -8.62390782],[0.22451938 0.22507625 0.17996286]
11,1444351,000131.75-002826.6,2.095187316651281,45.71902717681385,0.0169729918223353,1.5161017998659827,0.3650082108057493,[-0.68512427 -0.73561084 -0.92228148],[0.13661317 0.21103449 0.30176418],[-12.59954182  -8.53478394 -16.32315559],[0.22198794 0.16294865 0.1304575 ]
12,1444352,000131.74-004421.5,1.2708330324385086,44.873451414606144,0.0246649970811247,0.8951217580857875,2.2179899265112093,[-2.473461   -3.51279838 -3.11740968],[1.93497344 2.11992844 2.11317165],[-15.37955633 -13.78295051 -12.55569378],[0.20875763]
13,1444354,000131.37+002959.7,1.9296452574868947,45.40067179843786,0.0259799369832656,3.6517809970600887,1.0615783486252404,[-0.24609933         nan -0.28750857],[0.46204046        nan 0.52574076],[ -15.12911642 -263.33033112  -16.15658369],[0.25790348 0.27605847 0.20668236]
14,1444361,000129.98+001911.3,1.962097347587803,46.03466635261531,0.0069448830530447,2.4082926675193126,0.4912894774124976,[-0.42094858 -0.5868352  -0.33285003],[0.16971612 0.19397347 0.18991912],[ -2.94729319 -10.17731329 -14.44713167],[0.23487216 0.21399357 0.15751956]
15,1444363,000129.82+004631.2,0.9907068914226468,44.99380939844373,0.0096707375693476,3.2526281892399758,0.8732667130019311,[-0.85598181 -1.18597267 -0.58263915],[0.45446006 0.73540704 0.61735864],[ -9.15008586 -13.45713831  -5.68110304],[0.25464959 0.21026493 0.17262146]
16,1444364,000129.67+010901.5,0.9582998688419768,44.92717809378329,0.0251251901374836,3.327960710079372,0.7314652658886693,[-0.49251695 -0.70666587 -0.52685283],[0.30019048 0.4898991  0.39698707],[-39.59247016  -2.29375061 -11.00457884],[0.22234636 0.22295534 0.17412294]
17,1444370,000127.79-002756.0,1.3363207944562776,45.91427512235392,0.0084363631858721,1.8232319276263431,0.2763572126868763,[-0.74411878 -0.86813926 -0.9943375 ],[0.09605789 0.10791149 0.13748558],[ -8.18131368  -8.20766119 -14.35702073],[0.16253357 0.13383559 0.13668985]
18,1444371,000127.41-002421.1,0.5324136368354965,45.2058919436024,0.0052659350192492,2.6250205204801733,0.389690032099165,[-0.49606149 -0.63756167 -0.61507454],[0.15872478 0.18362638 0.1793715 ],[-13.65977403  -2.19660537 -11.10687917],[0.22902205 0.15635971 0.10528769]
19,1444373,000127.11-010603.1,1.9325000955394116,45.832613862486106,0.0282625635960833,0.2449097555448292,0.459648694339021,[-0.89236403 -0.48360497 -0.52181346],[0.19123361 0.27873984 0.30556718],[-16.83548031 -14.35208025  -5.43753118],[0.23385425 0.19886326 0.16147471]
20,1444374,000127.11+002620.5,0.9442522643247234,44.85925493132569,0.0103270848719816,3.550797902923581,0.6674812626304383,[-0.28147815 -0.34768965 -0.18526226],[0.31091824 0.3223703  0.32476439],[-15.12918396 -13.62349759 -16.16393035],[0.24486903 0.23829111 0.18953282]
21,1444377,000126.65+000018.8,2.9895986641701846,46.18912294093278,0.007630897034069,0.1569332342776156,1.1552616948057943,[-0.79032158 -0.87113276 -0.85436875],[0.21162828 0.33624658 0.37663073],[-10.10343581  -6.41377627  -8.14505325],[0.22855788 0.19665946 0.14759759]
23,1444384,000125.56+005221.6,1.4438795532404989,45.47088670147598,0.0098771409819562,1.7589969087781003,0.300700727824751,[-0.18384827 -0.53369727 -0.70489921],[0.12439084 0.16099548 0.19371544],[-15.70757498 -12.48183641 -13.23016078],[0.2399556  0.23397512 0.18856651]
24,1444385,000125.14+000009.4,1.99142787710612,46.43811300309461,0.013625576537585,2.279735063308629,0.3388038932326029,[-0.91626704 -0.94952986 -0.98642867],[0.15699107 0.15998654 0.17181326],[ -8.95963475  -3.8506841  -10.02334195],[0.08024062 0.08214826 0.06847068]
25,1444387,000124.94+002126.6,1.689494142829835,45.34980591281676,0.0223870779786388,-1.8435331448546608,2.310238565492557,[-1.84046431 -2.29839055 -2.4458234 ],[1.5391726  1.74494427 1.75522702],[-10.71365081  -8.4753606   -5.34146075],[0.18663453]
26,1444398,000123.73-004002.2,0.8948872785730158,44.79283015291807,0.024233439470251,8.741208003620084,3.9828894748900394,[-36.2246568   33.95375392  41.20473671],[10.79194202 20.72449805 22.83574194],[ -7.45939308 -11.28767731  -8.95188054],[0.12685991 0.1637116  0.12871717]
27,1444402,000122.41-000130.6,1.4706632556227386,45.663944999397714,0.0076698364472633,1.7774822726952122,0.546079443670444,[-0.8124765  -1.06970566 -1.0602586 ],[0.19138417 0.33386209 0.31327004],[ -8.46037596 -13.33447864  -7.71544815],[0.24279649 0.18948404 0.1601331 ]
28,1444406,000121.86-000327.1,2.8884679639029374,47.21379888561746,0.0015054052024261,3.183376958612986,0.5453459914993766,[-0.49303624 -0.51220006 -0.57293763],[0.26656035 0.26666183 0.26727952],[-10.68318879 -15.44453161 -12.89193565],[0.04644531 0.04644041 0.05003454]
29,1444410,000120.54-001447.3,1.3428488719396672,45.72818910643888,0.0042482003182655,2.5495778514130176,0.3702291379950464,[-0.7580525  -0.99991491 -0.75918344],[0.16458345 0.19870254 0.18565548],[-15.883752    -2.17024513  -7.28401845],[0.18326491 0.15212792 0.14904903]
30,1444413,000119.50+001038.0,1.6275919677871389,45.96101831458199,0.0117394419431526,2.3800255244099744,0.3498909045725258,[-0.61755463 -0.76050188 -0.82264801],[0.14691295 0.14985888 0.1783269 ],[ -8.21117345  -6.45000621 -14.35728155],[0.13120125 0.12361588 0.12844407]
31,1444415,000119.44-011234.4,2.2086020765341825,46.52351698585994,0.0033355013151634,2.5686825541117653,0.4427848698663983,[-0.7137043  -0.82969931 -0.96537588],[0.20228835 0.20554425 0.21175178],[ -8.18495224  -3.00072514 -14.32473146],[0.08331258 0.07917605 0.06853391]
32,1444417,000119.36+010524.7,2.310145705712375,46.16821958414795,0.0036151798329022,0.835786794104616,0.163122447680206,[-0.68635934 -0.574298   -0.11861386],[0.05560063 0.06853014 0.10210887],[-14.54900354 -16.87339241  -5.76307562],[0.15309769 0.12316094 0.11622003]
33,1444419,000118.89-003131.3,1.5374381421645753,45.97916518924617,0.0078415422390634,1.3319686369539097,0.1777949747125102,[-0.60256067 -0.67613644 -0.7677265 ],[0.06083037 0.07455129 0.10109172],[-11.93471145  -8.57420874  -9.28983367],[0.15665084 0.13305059 0.12190088]
34,1444423,000118.69+003314.1,1.4052468170982144,45.77639626069461,0.0102816619434484,2.782482210420381,0.4905831463123085,[-10.61114545  -0.58878053  -0.6246259 ],[0.58368901 0.81665681 0.82434174],[ -1.0484734   -8.52456157 -10.79670143],[0.12780555 0.12062712 0.14014683]
35,1444424,000118.68+004351.9,2.03724261341682,45.50278393437442,0.0136420412575546,2.753893044898817,0.6397016451587498,[-0.50598168 -0.65953976 -0.65009941],[0.28570624 0.4070772  0.43786445],[-17.24545318 -13.49161157 -16.00258256],[0.22336785 0.20743922 0.16373182]
36,1444426,000118.40-010221.8,1.9701721958711127,46.41959144363946,0.0147471968663595,2.63439397465408,0.4447922159752775,[-0.67502951 -0.68826394 -0.92339257],[0.20260819 0.20375344 0.20814561],[ -2.92668968 -13.37105622 -14.83510839],[0.08756498 0.08144607 0.06857384]
37,1444427,000118.13-005114.7,3.0545753536171945,46.74697626561751,0.0042060100488789,1.985870363683869,0.2553778092153262,[-0.72244697 -0.73644193 -0.95105799],[0.11375346 0.11951686 0.12818401],[ -2.87365144 -17.30705117  -7.99939313],[0.14199549 0.10878194 0.09201042]
38,1444430,000117.52+003031.1,1.934224510912868,45.704643242494384,0.0136500828773193,3.035580365070975,0.6347103408226544,[-0.60918655 -0.83396403 -0.5609056 ],[0.25766344 0.30221533 0.29364899],[-20.73735585 -14.83768524 -22.54345386],[0.24464336 0.21905736 0.15501804]
39,1444431,000117.26-000640.5,1.1372804862430572,45.60349974894827,0.0092769171465896,2.6157637099677693,0.3782455372467685,[-0.58276743 -0.66901718 -0.76662154],[0.15641551 0.16350872 0.17365247],[ -7.4857384  -16.7506615   -8.70484828],[0.18100918 0.13840219 0.13602609]
40,1444432,000116.71-005221.0,1.9957366992414811,45.329740963448224,0.042534572738873,1.762690146652895,2.269140797438949,[-32.70658129 -32.78333804 -33.1227534 ],[2.04306027 2.19575088 2.22878363],[-6.76963203 -7.52042388 -4.66442442],[0.21317503]
41,1444436,000116.06+001825.4,2.065676089592741,45.579992156961794,0.0153827784707374,2.713482284143189,1.117719951162948,[-0.46986489 -1.19791174 -1.86416932],[0.25037697 0.69092766 0.88185879],[ -9.77133461 -14.41040832 -13.0413729 ],[0.26618775 0.24481473 0.1771249 ]
42,1444438,000115.41-002555.1,1.3951405636373158,45.40191511237724,0.0220349886518356,2.881441230493605,0.4449523774203756,[-0.44029757 -0.43529272 -0.52644793],[0.19236696 0.20223676 0.22809038],[-14.20683538 -11.02638966 -10.75093156],[0.20601327 0.17583208 0.16059903]
43,1444443,000114.27-003756.9,1.434685029267083,45.68573218223454,0.0086246617329663,1.8047659389411963,0.2796535335445821,[-7.235318   -0.66873051 -0.69820691],[0.59438335 0.83922101 0.83820506],[ -0.89528623 -16.56426844 -13.54211708],[0.17355812 0.14235981 0.13794098]
44,1444444,000113.25+010058.2,0.3289306374743464,44.77222347363173,0.0053971771186951,1.9307140960093347,0.2014618065837689,[-0.55592836 -0.75775017 -0.67662537],[0.08593745 0.09606178 0.11315219],[-2.43702131 -9.98878332 -2.5466386 ],[0.15823392 0.11085097 0.10007358]
45,1444449,000112.43-000029.2,1.426863550527138,45.706021810480685,0.0066411020885901,3.7034309353819177,0.6656964613733856,[-0.61471021 -0.54731797 -0.48925498],[0.28564738 0.28942434 0.29351531],[ -2.69678501 -16.71484458  -2.08839179],[0.12014952 0.10629337 0.11494585]
46,1444455,000111.26-002149.9,2.0581679915683813,45.226377802353575,0.0159516209925278,1.6933382885643369,0.861010173502263,[-0.71954763 -0.27814777 -0.29999936],[0.25505502 0.41689149 0.36460367],[-12.87560904  -8.26695214  -5.107169  ],[0.20670723 0.2337369  0.18895154]
47,1444457,000111.19-002011.5,0.5175681685591581,45.792178886233934,0.0017845925375254,2.6343739955866203,0.2493029500472323,[-0.80768288 -0.78650658 -0.83302081],[0.11994684 0.12091936 0.12357556],[ -3.86829383 -16.73786374  -3.02144707],[0.04921722 0.05373307 0.04663874]
48,1444459,000111.15+011414.0,2.2488931518316626,45.91580605405267,0.0100511062839352,1.578869991478224,0.2506146790071865,[-0.75169115 -0.77217007 -0.6247933 ],[0.11407952 0.15759467 0.18572847],[-11.22073519  -5.40394363  -7.50754304],[0.21571823 0.20211812 0.1294693 ]
49,1444461,000110.92+000820.1,2.94223591492051,45.383877265365925,0.0247638574411759,1.994778996132057,2.1966348251710466,[-3.62063935 -3.98354229 -4.41045526],[1.87147909 2.06133124 2.07070921],[-13.52509952 -15.96424826 -10.38419444],[0.22922031 0.19109981]
50,1444462,000110.54-010118.0,2.187091367349764,45.50533491834207,0.0196429470086236,3.3670370682085524,0.6665383779106635,[-0.40956773 -0.41724744 -0.23149326],[0.29170416 0.30534756 0.31231911],[-13.71182088  -1.90302625 -11.54871952],[0.22633418 0.18796606 0.17010497]
51,1444463,000110.50-000636.6,2.8093200083695167,45.96187966845103,0.0099519979755378,1.2405220600737814,0.5044117754436974,[-0.52371113 -0.78612137 -0.85925783],[0.11536977 0.19633688 0.33326063],[-11.82720085 -12.03673999 -11.25521075],[0.24588622 0.20783621 0.16904601]
